Tanggal Rilis,Judul,Deskripsi,Link,Timestamp
2019-05-11 12:48:00,Kala Developer Mahasiswa Indonesia Menimba Ilmu di Hajatan Google I/O,Bisa datang ke Google I/O adalah impian bagi developer di penjuru dunia. Tak heran kesempatan macam itu pun disambut antusias developer mahasiswa Indonesia ini.,https://inet.detik.com/cyberlife/d-4545250/kala-developer-mahasiswa-indonesia-menimba-ilmu-di-hajatan-google-i-o,2025-03-12 09:46:38
2019-04-20 15:35:00,"Hastu Wijayasri, Kartini Masa Kini yang Ngoding dalam Hening","Sejak kecil, Hastu Wijayasri tidak dapat mendengar. Dia mengembangkan aplikasi yang mempertemukan difabel dengan relawan untuk beragam jenis bantuan.",https://inet.detik.com/cyberlife/d-4518088/hastu-wijayasri-kartini-masa-kini-yang-ngoding-dalam-hening,2025-03-12 09:46:38
2019-02-06 22:24:00,Siswa Smansa Ungaran Juara Coding Minecraft Asia Pasifik,"Sempat hampir gagal mengikuti Minecraft Competition, Michael Hamonangan Sitorus diselamatkan oleh pinjaman laptop dari sang guru, Purwanti Wahyuningsih.",https://inet.detik.com/cyberlife/d-4416872/siswa-smansa-ungaran-juara-coding-minecraft-asia-pasifik,2025-03-12 09:46:38
2018-05-07 14:46:00,Menkominfo: BSD Bisa Jadi 'The Silicon Valley',"Menkominfo Rudiantara berkeyakinan Indonesia akan memiliki kawasan yang selevel dengan pusat startup Amerika Serikat, Silicon Valley, yakni di BSD.",https://inet.detik.com/cyberlife/d-4008907/menkominfo-bsd-bisa-jadi-the-silicon-valley,2025-03-12 09:46:38
2018-02-05 20:05:00,DevKit Game Konsol Itu Buat Apa Sih?,"Beredar di Facebook, DevKit Nintendo Switch ditahan pihak Bea Cukai bandara Soekarno Hatta. Lalu apa sebenarnya DevKit itu? Penting kah?",https://inet.detik.com/games-news/d-3851482/devkit-game-konsol-itu-buat-apa-sih,2025-03-12 09:46:38
2017-11-21 11:57:00,Para Juara Telkomsel The NextDev 2017,Telkomsel The NextDev 2017 mengumumkan 4 pemenang dari masing-masing kategori pada Senin (20/11) malam.,https://inet.detik.com/detiktv/d-3735757/para-juara-telkomsel-the-nextdev-2017,2025-03-12 09:46:38
2017-11-07 17:02:00,Developer Indonesia Jadi Bintang Google Playtime Singapura,"Developer aplikasi game asal Indonesia, Rokimas Soeharyo pendiri Touchten Games, menjadi sorotan pada ajang Google Playtime pekan lalu di Singapura.",https://inet.detik.com/cyberlife/d-3717140/developer-indonesia-jadi-bintang-google-playtime-singapura,2025-03-12 09:47:42
2017-10-30 18:30:00,"'Developer Lokal Banyak, Tapi Mager'","Ada banyak developer aplikasi lokal dari berbagai daerah di Indonesia yang mumpuni. Salah satu permasalahannya, mereka mager alias malas gerak.",https://inet.detik.com/cyberlife/d-3706323/developer-lokal-banyak-tapi-mager,2025-03-12 09:47:42
2017-06-08 17:22:00,Siapa Bilang Bikin Aplikasi Android Sulit?,Kerumitan coding dan berbagai istilahnya yang sulit dipahami kerap membuat orang awam enggan menyentuhnya. Anggapan ini terbantahkan di Indonesia Android Kejar.,https://inet.detik.com/cyberlife/d-3524638/siapa-bilang-bikin-aplikasi-android-sulit,2025-03-12 09:47:42
2017-04-22 13:29:00,Kisah Perjuangan Kartini di Dunia Game,Programmer tak hanya identik dengan kaum Adam. Kaum Hawa pun mulai banyak melirik profesi ini. Seperti kisah programmer wanita di Agate Studio berikut.,https://inet.detik.com/cyberlife/d-3481411/kisah-perjuangan-kartini-di-dunia-game,2025-03-12 09:47:42
2017-04-22 08:35:00,Misi Telkomsel di Balik Turnamen Game Lokal,"""Selain gamer, di ajang Indonesia Game Championship ini kami juga mengundang developer game lokal. Tujuannya apa?"" kata Telkomsel saat membeberkan misinya.",https://inet.detik.com/games-news/d-3481235/misi-telkomsel-di-balik-turnamen-game-lokal,2025-03-12 09:47:43
2017-03-19 15:36:00,Balak! Milenial Pontianak Antusias Sambut 1.000 Startup Digital,"Menyambangi Pontianak, Gerakan Nasional 1.000 Startup Digital disambut antusias. Jumlah peserta membludak memenuhi Balai Petitih.",https://inet.detik.com/cyberlife/d-3450793/balak-milenial-pontianak-antusias-sambut-1-000-startup-digital,2025-03-12 09:47:43
2017-03-03 17:09:00,"Siapa Mau ke Silicon Valley? Nih, Google Lagi Nyari","Siap-siap, Google kembali menggelar Launchpad Accelerator. Para startup, bersiaplah karena siapa tahu kalian yang Google cari untuk diajak ke Silicon Valley.",https://inet.detik.com/cyberlife/d-3437577/siapa-mau-ke-silicon-valley-i-nih-i-google-lagi-i-nyari-i,2025-03-12 09:47:43
2017-03-02 18:21:00,"Jauh-jauh Terbang ke Eropa, Malah Ingin Cepat Pulang","CTO Habibi Garden Irsan Rajamin ingin cepat-cepat pulang ke Indonesia, padahal tour NextDev Telkomsel ke Eropa baru berlangsung selama 3 hari. Kenapa?",https://inet.detik.com/cyberlife/d-3436707/jauh-jauh-terbang-ke-eropa-malah-ingin-cepat-pulang,2025-03-12 09:47:43
2017-02-17 19:40:00,Line Tantang Developer Manfaatkan Platformnya,"Bertajuk Line Developer Challenge, penyedia layanan pesan instan ini menantang para developer memanfaatkan platform miliknya.",https://inet.detik.com/cyberlife/d-3425618/line-tantang-developer-manfaatkan-platformnya,2025-03-12 09:47:43
2017-01-19 17:17:00,Startup Lokal Ditantang Unjuk Gigi di Kancah Global,"Sukses menggelar ajang awards startup di London dan Singapura, Accenture kembali membuka kesempatan bagi startup lokal untuk unjuk gigi di kancah internasional.",https://inet.detik.com/cyberlife/d-3400457/startup-lokal-ditantang-unjuk-gigi-di-kancah-global,2025-03-12 09:47:43
2016-11-29 07:36:00,"Startup, Tetaplah Fokus!","Dengan segudang pengalamannya, CEO Mangrove Capital Mark Tluszcz memberikan saran bagi penggiat startup di Indonesia. Apa saja yang harus dilakukan?",https://inet.detik.com/cyberlife/d-3357130/startup-tetaplah-fokus,2025-03-12 09:47:48
2016-11-28 15:30:00,"Startup Indonesia Bikin Investor Terpana, Tapi..","Dengan potensi pasar yang besar dan pertumbuhan startup yang menggeliat, Indonesia punya daya tarik tersendiri di mata investor. Tapi ada beberapa catatan.",https://inet.detik.com/cyberlife/d-3356676/startup-indonesia-bikin-investor-terpana-tapi,2025-03-12 09:47:48
2016-11-06 18:32:00,20 Finalis The NextDev 2016 'Digodok' di Bootcamp,Sebanyak 20 finalis kompetisi mobile apps developer The NextDev 2016 'digodok' agar siap menjadi startup yang berkontribusi dalam pengembangan smart city.,https://inet.detik.com/cyberlife/d-3338708/20-finalis-the-nextdev-2016-digodok-di-bootcamp,2025-03-12 09:47:48
2016-10-15 17:26:00,Seribu Developer Ramaikan Bekraf Developer Day di Makassar,"Sekitar 1.000 Developer se-Makassar meramaikan Bekraf Developer Day (BDD) yang digelar di hotel Grand Clarion, Makassar, Sabtu (15/10/2016).",https://inet.detik.com/cyberlife/d-3321599/seribu-developer-ramaikan-bekraf-developer-day-di-makassar,2025-03-12 09:47:48
2016-10-14 19:26:00,"Ghost Garden, Kala Hantu Lokal Gentayangan dalam Game","Candy Crush Saga dikenal sebagai rajanya game puzzle match-three. Meski begitu, game lokal yang satu ini tak kalah menarik untuk dimainkan.",https://inet.detik.com/games-features/d-3321213/ghost-garden-kala-hantu-lokal-gentayangan-dalam-game,2025-03-12 09:47:48
2016-10-13 17:27:00,"Cute Munchies, Game Lokal Cita Rasa Internasional","Tak kalah dengan developer game mancanegara, developer game lokal juga dikenal piawai dalam menciptakan game. Salah satunya adalah Cute Munchies.",https://inet.detik.com/games-features/d-3320170/cute-munchies-game-lokal-cita-rasa-internasional,2025-03-12 09:47:48
2016-10-01 12:21:00,Remaja Belasan Tahun Juarai Kompetisi Hacker Nasional,Masih berusia muda bukan halangan untuk menorehkan prestasi yang membanggakan. Ini dibuktikan Tim Al Kahfi yang memenangi kompetisi hackers tingkat nasional.,https://inet.detik.com/cyberlife/d-3311100/remaja-belasan-tahun-juarai-kompetisi-hacker-nasional,2025-03-12 09:47:48
2016-09-19 13:19:00,Game Tap Koruptor Ajak Basmi 'Tikus Kantor',Ulah tikus kantor alias koruptor memang bikin geram. Touchten Games menangkap kegelisahan ini dengan membuatkan sebuah game bernama 'Tap Koruptor'.,https://inet.detik.com/games-news/d-3301167/game-tap-koruptor-ajak-basmi-tikus-kantor,2025-03-12 09:47:48
2016-09-14 13:35:00,"Demi 1.000 Startup Digital, Caroline Cuti dari Kuliah di Prancis","Gerakan Nasional 1.000 Startup Digital menggugah Caroline yang sedang kuliah di Prancis ikut bergerak, berbuat sesuatu untuk Indonesia.",https://inet.detik.com/cyberlife/d-3297730/demi-1-000-startup-digital-caroline-cuti-dari-kuliah-di-prancis,2025-03-12 09:47:48
2016-08-17 17:05:00,10 Startup Lokal Perebutkan Tiket ke Silicon Valley,"Sebanyak 10 startup lokal akan diadu di Startup World Cup tingkat nasional untuk mewakili Indonesia di Silicon Valley, Amerika Serikat.",https://inet.detik.com/cyberlife/d-3277440/10-startup-lokal-perebutkan-tiket-ke-silicon-valley,2025-03-12 09:47:48
2016-08-17 14:50:00,"Startup, Kalian Bisa 'Nongkrong' di Coworking Indonesia",Coworking space jadi tempat nongkrong yang membuka kesempatan bagi freelancer dan startup menjalin interaksi dan saling berbagi ide dan masukan.,https://inet.detik.com/cyberlife/d-3277352/startup-kalian-bisa-nongkrong-di-coworking-indonesia,2025-03-12 09:47:53
2016-07-29 14:48:00,Game Asal Madura Harumkan Indonesia,"Jauh-jauh terbang dari Madura ke Seattle, Amerika Serikat, perjuangan None Developers sukses mempersembahkan juara kedua untuk Indonesia di Imagine Cup 2016.",https://inet.detik.com/cyberlife/d-3264420/game-asal-madura-harumkan-indonesia,2025-03-12 09:47:53
2016-07-28 12:58:00,Anak Cimahi Bikin Rumah Pintar,"Konsep rumah pintar akan semakin dicari dan menjadi masa depan. Itu sebabnya, empat mahasiswa asal Cimahi pun ikut mengembangkannya.",https://inet.detik.com/cyberlife/d-3263437/anak-cimahi-bikin-rumah-pintar,2025-03-12 09:47:53
2016-07-27 19:09:00,Sensor IoT Mudahkan Menanam Timun Jepang,Asep dan Retno cukup lama menekuni pertanian. Suami istri ini terpikir untuk memudahkan produksi timun Jepang yang mereka tanam dengan memanfaatkan sensor.,https://inet.detik.com/cyberlife/d-3262901/sensor-iot-mudahkan-menanam-timun-jepang,2025-03-12 09:47:53
2016-07-27 18:43:00,Hewan Peliharaan Pun Pakai Wearable Gadget,"Bagi para penyayang hewan, meninggalkan peliharaan untuk waktu yang cukup lama memang tidak nyaman. Inginnya, selalu tahu bagaimana kondisi hewan kesayangan.",https://inet.detik.com/cyberlife/d-3262877/hewan-peliharaan-pun-pakai-wearable-gadget,2025-03-12 09:47:53
2016-07-27 16:18:00,"TopPay, Gantungan Kunci yang Bisa Bayar Parkir Otomatis",Para pengguna lahan parkir nantinya tak perlu lagi ribet ketika akan membayar. Tinggal klik saja tombol pada benda mungil seperti gantungan kunci.,https://inet.detik.com/cyberlife/d-3262722/toppay-gantungan-kunci-yang-bisa-bayar-parkir-otomatis,2025-03-12 09:47:53
2016-07-24 09:47:00,"Dicari, 1.000 Startup Kreatif dan Inovatif!",Gerakan Nasional 1.000 Startup Digital mencari startup digital kreatif yang membuat solusi inovatif bagi permasalahan di sekitarnya. Ayo ikutan!,https://inet.detik.com/cyberlife/d-3259800/dicari-1-000-startup-kreatif-dan-inovatif,2025-03-12 09:47:53
2016-06-29 15:45:00,Karakter Generasi Milenial: Penuh Ide!,"Langganan menjadi juri kompetisi inovasi, membuat Yoris Sebastian memahami karakter berbagai generasi. Dia terkesan dengan generasi milenial yang penuh ide.",https://inet.detik.com/cyberlife/d-3245059/karakter-generasi-milenial-penuh-ide,2025-03-12 09:47:54
2016-06-29 07:33:00,Aplikasi Buatan Anak UGM Boyong Hadiah Rp 100 Juta,"Taskanizer, aplikasi besutan mahasiswa UGM Yogyakarta, berhasil memboyong hadiah senilai Rp 100 juta setelah menjadi juara pertama kompetisi Samsung IdeaAction.",https://inet.detik.com/cyberlife/d-3244462/aplikasi-buatan-anak-ugm-boyong-hadiah-rp-100-juta,2025-03-12 09:47:54
2016-06-29 04:40:00,7 Karya Inovatif Bersaing di Samsung IdeAction,"Memotivasi anak-anak muda, Samsung menggelar kompetisi inovasi teknologi IdeaAction. Ajang ini menjaring berbagai ide kreatif dan inovatif di bidang teknologi.",https://inet.detik.com/cyberlife/d-3244430/7-karya-inovatif-bersaing-di-samsung-ideaction,2025-03-12 09:47:54
2016-06-04 15:53:00,"Kunjungi Popcon Surabaya, Wali Kota Risma Jajal Headset VR","Wali Kota Risma antusias mendorong industri kreatif. Antusiasme Risma ditunjukkan pula dengan menjajal teknologi di booth Popcon, termasuk menjajal headset VR.",https://inet.detik.com/cyberlife/d-3225539/kunjungi-popcon-surabaya-wali-kota-risma-jajal-headset-vr,2025-03-12 09:48:58
2016-05-28 14:02:00,Belajar Matematika Jadi Menyenangkan Lewat Infinity Math,"Tidak selamanya game hanya bersifat hiburan. Game Infinity Math berikut misalnya, diklaim memberikan edukasi matematika bagi gamernya.",https://inet.detik.com/games-news/d-3219927/belajar-matematika-jadi-menyenangkan-lewat-infinity-math,2025-03-12 09:48:58
2016-05-25 19:16:00,Cerita Bocah Linux Soal Serunya Coding,"Jadi developer aplikasi tak pandang usia. Jadi jangan heran jika di acara seperti Hackathon Indonesia Android Kejar, ada peserta yang masih belia.",https://inet.detik.com/cyberlife/d-3217862/cerita-bocah-linux-soal-serunya-coding,2025-03-12 09:48:58
2016-05-25 17:15:00,"Bangun Startup, Siapkan Mental Kecoak","Siapkan mental seperti kecoak saat membangun startup. Belajar dari sifat hewan serangga ini, developer akan tahan banting memperjuangkan ide dan bisnisnya.",https://inet.detik.com/cyberlife/d-3217712/bangun-startup-siapkan-mental-kecoak,2025-03-12 09:48:58
2016-05-25 15:55:00,Keseruan Developer Bikin Aplikasi Solusi Pendidikan,"Google melalui program Hackathon Indonesia Android Kejar, merealisasikan komitmennya bersama presiden Jokowi untuk mencetak para developer lokal.",https://inet.detik.com/fotoinet/d-3217491/keseruan-developer-bikin-aplikasi-solusi-pendidikan,2025-03-12 09:48:58
2016-05-25 14:11:00,Mendikbud Tantang Developer Bikin Aplikasi Solusi Pendidikan,"Dunia pendidikan di Indonesia memiliki segudang tantangan. Untuk itu dibutuhkan inovasi guna membantu mengatasinya, termasuk peran dari para developer aplikasi.",https://inet.detik.com/cyberlife/d-3217425/mendikbud-tantang-developer-bikin-aplikasi-solusi-pendidikan,2025-03-12 09:48:58
2016-05-23 13:46:00,Gampang Belajar Coding di CodeSaya,"Belajar coding susah, tidak tahu harus mulai dari mana. CodeSaya kemudian melihat peluang tersebut dengan membuka kelas coding online.",https://inet.detik.com/cyberlife/d-3215555/gampang-belajar-coding-di-codesaya,2025-03-12 09:48:58
2016-05-17 13:41:00,6 Startup Indonesia Berguru ke Silicon Valley,"Launchpad Accelerator kedua sudah dimulai. Google mengumumkan startup Indonesia yang akan diboyong ke markas Google di Mountain View, California.",https://inet.detik.com/cyberlife/d-3212365/6-startup-indonesia-berguru-ke-silicon-valley,2025-03-12 09:48:58
2016-05-13 19:02:00,"Ditunggu Jadwal Ketat, CEO Microsoft Sempat Temui Jokowi?",CEO Microsoft Satya Nadella cuma punya waktu satu hari yang dipenuhi jadwal ketat saat berkunjung ke Indonesia. Apa sempat bertemu Presiden Joko Widodo?,https://inet.detik.com/cyberlife/d-3210133/ditunggu-jadwal-ketat-ceo-microsoft-sempat-temui-jokowi,2025-03-12 09:48:58
2016-05-10 11:55:00,Kentongan yang Bikin RT Melek Digital,"Zaman dulu, orang membunyikan kentongan untuk berkomunikasi dan saat ada pengumuman penting. Pengalaman ini diboyong ke era digital melalui aplikasi Kentongan.",https://inet.detik.com/cyberlife/d-3206785/kentongan-yang-bikin-rt-melek-digital,2025-03-12 09:48:58
2016-05-03 12:33:00,Developer Ditantang Bikin IoT untuk Peternak Ayam,"Dalam perkembangannya, IoT tak hanya mempengaruhi hidup manusia, tetapi juga membantu memudahkan kehidupan, tak terkecuali untuk peternak ayam.",https://inet.detik.com/cyberlife/d-3202512/developer-ditantang-bikin-iot-untuk-peternak-ayam,2025-03-12 09:49:05
2016-04-22 17:22:00,'Co-Founder Startup Ibarat Pasangan Hidup',"Mendirikan startup perlu kolaborasi dengan orang berbeda latar belakang. Tak asal pilih, menemukan co-founder diibaratkan dengan proses mencari pasangan hidup.",https://inet.detik.com/cyberlife/d-3194587/co-founder-startup-ibarat-pasangan-hidup,2025-03-12 09:49:05
2016-04-22 16:01:00,"Mengenal Hacker, Hipster, Hustler di Dunia Startup","Dalam membangun sebuah startup, harus ada tiga jenis orang dengan karakter utama di dalamnya. Ketiganya akan menjadi pondasi kuat bagi tim startup tersebut.",https://inet.detik.com/cyberlife/d-3194448/mengenal-hacker-hipster-hustler-di-dunia-startup,2025-03-12 09:49:05
2016-04-22 13:22:00,"Femaledev, Menebar 'Kartini' di Dunia Teknologi",Dominasi laki-laki membuat perempuan segan memasuki komunitas developer. Femaledev pun muncul untuk mewadahi sekaligus menebar 'Kartini' di dunia teknologi.,https://inet.detik.com/cyberlife/d-3194263/femaledev-menebar-kartini-di-dunia-teknologi,2025-03-12 09:49:05
2016-04-15 16:39:00,Kelurahan Terbaik di Jakarta Jatuh Kepada....,"Berdasarkan laporan dan kepuasan warga Jakarta, terpilih Kelurahan dan Kecamatan terbaik versi Qlue Indonesia. Siapa kira-kira?",https://inet.detik.com/cyberlife/d-3189030/kelurahan-terbaik-di-jakarta-jatuh-kepada,2025-03-12 09:49:05
2016-04-14 16:49:00,Touchten Rilis Game Tebak-tebakan Anyar,"Sore adalah waktu yang pas buat bermain game. Nah, dua game anyar asal negeri sendiri ini, mungkin bisa masuk daftar 'mainan baru'.",https://inet.detik.com/games-news/d-3188133/touchten-rilis-game-tebak-tebakan-anyar,2025-03-12 09:49:05
2016-04-07 18:40:00,Masalah Tuberkulosis Coba Diatasi Lewat Aplikasi,"Sejumlah kelemahan metode deteksi bakteri tuburkulosis, mengilhami sekelompok anak muda yang tergabung dalam tim Garuda 45 merancang aplikasi TB DeCare.",https://inet.detik.com/cyberlife/d-3182513/masalah-tuberkulosis-coba-diatasi-lewat-aplikasi,2025-03-12 09:49:05
2016-04-07 17:16:00,"Hoome, Rumah Pintar Inovatif Buatan Anak Bandung","Konsep smart home atau rumah pintar pintar terus dikembangkan. Sekelompok mahasiswa Bandung, memberi sentuhan baru pada smart home.",https://inet.detik.com/cyberlife/d-3182441/hoome-rumah-pintar-inovatif-buatan-anak-bandung,2025-03-12 09:49:05
2016-04-07 14:59:00,"Madura, Jagoannya Developer Game","Diumumkannya tim None Developers sebagai pemenang Imagine Cup 2016 tingkat nasional di kategori 'Games', menguatkan Madura sebagai jagoannya developer game.",https://inet.detik.com/cyberlife/d-3182209/madura-jagoannya-i-developer-i-game,2025-03-12 09:49:05
2016-04-07 08:14:00,Imagine Cup 2016: 3 Jagoan Bertarung Demi Tiket ke Seattle,Imagine Cup 2016 tingkat nasional akhirnya menemukan tiga tim developer terbaik. Perjuangan belum berakhir. Hanya satu yang dipilih jadi jagoan Indonesia.,https://inet.detik.com/cyberlife/d-3181738/imagine-cup-2016-3-jagoan-bertarung-demi-tiket-ke-seattle,2025-03-12 09:49:05
2016-04-01 14:40:00,Kesalahan yang Mematikan Startup,Banyak alasan yang membuat startup jatuh kemudian bangkrut. Beberapa di antaranya malah membuat startup tersebut layu sebelum berkembang,https://inet.detik.com/cyberlife/d-3177616/kesalahan-yang-mematikan-startup,2025-03-12 09:49:10
2016-03-11 15:08:00,Anak Madrasah Bikin Penyiram Tanaman Otomatis via Ponsel,"Penyiram tanaman otomatis memang bukan ide baru. Nyatanya, konsep ini menarik dan bermanfaat sehingga terus dikembangkan para pecinta robotik.",https://inet.detik.com/cyberlife/d-3162669/anak-madrasah-bikin-penyiram-tanaman-otomatis-via-ponsel,2025-03-12 09:49:10
2016-03-04 16:07:00,"Kerjabilitas, Situs Lowongan Kerja bagi Disabilitas",Kurangnya akses kesempatan bekerja menjadi masalah bagi para profesional dengan disabilitas. Situs lowongan pekerjaan khusus disabilitas pun dibuat.,https://inet.detik.com/cyberlife/d-3157687/kerjabilitas-situs-lowongan-kerja-bagi-disabilitas,2025-03-12 09:49:10
2016-03-04 15:10:00,Petani pun Bisa Keren dengan Teknologi,"Teknologi bisa membawa segala hal berkembang lebih jauh. eFishery misalnya, yang membantu para petani ikan dalam bisnis mereka.",https://inet.detik.com/cyberlife/d-3157617/petani-pun-bisa-keren-dengan-teknologi,2025-03-12 09:49:10
2016-03-04 13:40:00,"Startup Jangan Cuma Kejar Uang, Tapi Pecahkan Masalah!",Seorang pendiri startup dituntut tumbuh dalam budaya memecahkan masalah. Ini salah satunya yang bisa membuat startup bertahan.,https://inet.detik.com/cyberlife/d-3157513/startup-jangan-cuma-kejar-uang-tapi-pecahkan-masalah,2025-03-12 09:49:10
2016-02-26 14:21:00,Ratusan Developer 'Keroyok' Aplikasi Mandiri e-Cash,"Aula lantai 9 gedung Menara Mandiri, Plaza Bapindo, Jakarta dipenuhi anak-anak muda. Mereka adalah para developer yang mengikuti Mandiri Hackathon 2016.",https://inet.detik.com/cyberlife/d-3151908/ratusan-developer-keroyok-aplikasi-mandiri-e-cash,2025-03-12 09:49:10
2024-12-08 16:00:00,Bagus Banget! 20 Game Lokal Wajib Coba di Indonesia Game Festival 2024,"Bagi gamer yang datang ke Indonesia Game Festival 2024, wajib banget mencoba sederet game lokal ini. Gameplay-nya di jamin seru.",https://inet.detik.com/games-news/d-7676650/bagus-banget-20-game-lokal-wajib-coba-di-indonesia-game-festival-2024,2025-03-12 09:49:40
2024-12-06 20:05:00,Kemenkraf Yakin Kualitas Game Lokal Tak Kalah dari Luar Negeri,Kemenkraf memastikan kualitas game lokal tidak kalah saing dengan karya developer luar. Gamer diminta untuk membuktikannya di Indonesia Game Festival 2024.,https://inet.detik.com/games-news/d-7674645/kemenkraf-yakin-kualitas-game-lokal-tak-kalah-dari-luar-negeri,2025-03-12 09:49:40
2024-11-28 22:30:00,"Industri Game Lokal Diproyeksi Meningkat di 2025, PC Masih Pilihan Utama","Pertumbuhan industri game lokal pada 2024 meningkat drastis, bila dibandingkan tahun-tahun sebelumnya. Lantas bagaimana dengan 2025?",https://inet.detik.com/games-news/d-7662111/industri-game-lokal-diproyeksi-meningkat-di-2025-pc-masih-pilihan-utama,2025-03-12 09:49:40
2024-11-07 22:00:00,"Bakal Ada Game Sleeping Dogs Versi Indonesia, Judulnya Acts of Blood","Developer game Indonesia kembali unjuk kualitasnya. Kali ini datang dari Eksil Studio, yang bakal merilis game action beat em up berjudul Acts of Blood.",https://inet.detik.com/games-news/d-7627615/bakal-ada-game-sleeping-dogs-versi-indonesia-judulnya-acts-of-blood,2025-03-12 09:49:40
2024-10-04 09:45:00,Keren Banget! 6 Game Indonesia Raih Penghargaan di SEA Game Awards 2024,Game lokal kembali menorehkan hasil yang luar biasa di Level UP KL SEA Game Awards 2024. Terdapat enam karya anak bangsa yang berhasil meraih penghargaan.,https://inet.detik.com/games-news/d-7571354/keren-banget-6-game-indonesia-raih-penghargaan-di-sea-game-awards-2024,2025-03-12 09:49:40
2024-09-25 22:15:00,"Game Horor RI DreadHaunt Rilis di PC, Siap Seram Bareng Teman!","Studio game lokal kembali unjuk kebolehan. Kali ini Nuon Games, Digital Happiness, dan Agate resmi meluncurkan seri ketiga Dreadout berujudul DreadHaunt.",https://inet.detik.com/games-news/d-7558312/game-horor-ri-dreadhaunt-rilis-di-pc-siap-seram-bareng-teman,2025-03-12 09:49:41
2024-08-18 08:59:00,"Resident Evil Versi Indonesia Bakal Rilis, Judulnya Akarmaut: Rootmare",Agate mengumumkan akan meluncurkan game baru berjudul Akarmaut: Romare. Mereka bilang kalau game ini terinspirasi dari game survival horor garapan Capcom.,https://inet.detik.com/games-news/d-7495649/resident-evil-versi-indonesia-bakal-rilis-judulnya-akarmaut-rootmare,2025-03-12 09:49:41
2024-08-17 16:00:00,5 Game PC Buatan Developer Indonesia di Steam yang Seru Banget,Studio game asal Indonesia juga ahli dalam menyajikan permainan yang seru di PC maupun konsol. Berikut rekomendasi game PC di Steam yang wajib dicoba.,https://inet.detik.com/games-features/d-7494847/5-game-pc-buatan-developer-indonesia-di-steam-yang-seru-banget,2025-03-12 09:49:41
2024-08-13 14:20:00,Rekomendasi Game Android Terseru Buatan Developer Indonesia,"Udah tau belum, Indonesia juga punya beberapa game Android yang keren-keren lho. Berikut daftarnya dan kalian wajib banget coba.",https://inet.detik.com/fotoinet/d-7487510/rekomendasi-game-android-terseru-buatan-developer-indonesia,2025-03-12 09:49:41
2024-08-12 19:10:00,15 Game Android Terbaik Karya Anak Bangsa yang Wajib Dicoba,"Udah tau belum, Indonesia juga punya beberapa game Android yang keren-keren lho. Berikut daftarnya dan kalian wajib banget coba.",https://inet.detik.com/games-features/d-7486034/15-game-android-terbaik-karya-anak-bangsa-yang-wajib-dicoba,2025-03-12 09:49:41
2024-05-11 17:12:00,15 Game Indonesia yang Rilis Sepanjang Bulan Januari-April 2024,"Soal perkembangan industri game di dunia, Indonesia ikut berkontribusi di dalamnya. Sampai akhir April kemarin, studio game lokal rilis 15 game baru di 2024.",https://inet.detik.com/games-news/d-7335136/15-game-indonesia-yang-rilis-sepanjang-bulan-januari-april-2024,2025-03-12 09:49:45
2024-03-18 14:17:00,Menyala Adikku! Bocah Lampung Kelas 6 SD Bikin Game Android,Seorang siswi kelas enam SD bikin game Android. Game berjudul Jelajah Lampung Berjaya dan Lorong Toleransi Pancasila tersebut sudah bisa diunduh di Play Store.,https://inet.detik.com/games-news/d-7247777/menyala-adikku-bocah-lampung-kelas-6-sd-bikin-game-android,2025-03-12 09:49:45
2024-02-23 21:45:00,Pemerintah Targetkan Raih Dana Pengembangan Game Lokal Rp 600 Miliar,"Pemerintah akan membuka akses pembiayaan dan permodalanuntuk mengembangkan industri game Indonesia, seperti target yang tertuang di Perpres Nomor 19 Tahun 2024.",https://inet.detik.com/games-news/d-7208540/pemerintah-targetkan-raih-dana-pengembangan-game-lokal-rp-600-miliar,2025-03-12 09:49:45
2024-01-11 22:10:00,"Indonesia Dominasi Asia Tenggara, Terbanyak Rilis Game di Steam","Keren banget, Indonesia mendominasi di Asia Tenggara, sebagai negara paling banyak rilis game di Steam. Sejauh ini, sudah ada 256 judul yang rilis di Steam.",https://inet.detik.com/games-news/d-7136401/indonesia-dominasi-asia-tenggara-terbanyak-rilis-game-di-steam,2025-03-12 09:49:45
2023-04-03 15:15:00,Game Horor Cursed Mansion Buatan Developer Bandung Rilis di Steam,"Developer game asal Bandung, Dragon Emperor, bersama dengan Nuon Games, resmi merilis game horor bertajuk Cursed Mansion di PC melalui Steam.",https://inet.detik.com/games-news/d-6653030/game-horor-cursed-mansion-buatan-developer-bandung-rilis-di-steam,2025-03-12 09:49:45
2021-06-13 19:13:00,Asosiasi Game Indonesia dan Masa Depan Industri yang Menjanjikan,Asosiasi Game Indonesia (AGI) menjadi perwakilan untuk para stakeholder di Industri game. Tujuannya untuk mengembangkan industri kreatif game di Indonesia.,https://inet.detik.com/games-news/d-5604212/asosiasi-game-indonesia-dan-masa-depan-industri-yang-menjanjikan,2025-03-12 09:49:45
2021-04-11 19:45:00,Game Lokal Parakacuk Ditunda Rilisnya Hingga 2022,"Parakacuk, game lokal buatan developer Indonesia, Gamecom Team Studio, yang harus ditunda perilisannya. Kabarnya game ini akan rilis pada tahun 2022.",https://inet.detik.com/games-news/d-5528526/game-lokal-parakacuk-ditunda-rilisnya-hingga-2022,2025-03-12 09:49:45
